id,path,obj,dual_obj,load_time,calc_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
77,o7_ar4_1.nl,145.51091046869536,128.97505818930438,0.22765977401286364,300.0854278320912,6,26,23,2,5
78,o7_ar5_1.nl,116.94584550239168,115.2857675311352,0.222014767001383,300.0423558540642,6,23,18,4,3
79,o8_ar4_1.nl,-inf,FAILED,"Objective value wrong, with error 254.54580440650955
Ubg < g(x*,p) - tol:
[2.95409896e-03 7.66974036e-04 8.11902771e-05 1.96733107e-05
 7.30737205e-01 1.11211267e+00 3.23616352e-01 1.70047866e-01
 3.24079765e-01 1.38641326e-01 2.40021834e-01 1.13394176e-01
 5.53689203e-02 1.22972936e-01 9.99999983e-07 9.99999994e-07
 9.99999970e-07 9.99999967e-07 9.99999999e-07 1.30183651e-14
 5.78713753e-14 8.79951760e-15 1.02795643e-15 1.59049450e-14
 5.16541264e-14 6.32004458e-14 1.91613485e-15 9.99999968e-07
 8.13338379e-15 9.96157610e-14 4.01078069e-14 3.30023795e-14
 7.74113005e-14 9.99999865e-07 6.35702695e-15 9.90974063e-15
 3.38905580e-14 1.70151680e-14 3.30023795e-14 9.99999919e-07
 5.43186616e-14 5.78713753e-14 5.78713753e-14 6.32004458e-14
 1.09385724e-13 2.05678817e-14 5.07659479e-14 2.80431327e-15
 9.98722260e-07 3.76653162e-14 2.58969522e-14 6.49768027e-14
 9.99999853e-07 9.99999919e-07 1.16860975e-14 9.99999933e-07
 8.09640142e-14]
for indices:
(array([  0,   1,   2,   3,   4,   5,   8,   9,  10,  11,  12,  13,  14,
        15,  23,  25,  35,  54,  57,  59,  71,  80,  81,  96, 110, 119,
       139, 142, 148, 149, 162, 172, 174, 190, 192, 196, 197, 199, 218,
       222, 227, 236, 242, 247, 260, 265, 274, 280, 286, 287, 299, 315,
       322, 333, 336, 341, 343]),)"
80,o9_ar4_1.nl,275.0823034504373,257.94752873116664,0.491291823098436,300.0539380579721,5,21,18,4,2
81,p_ball_10b_5p_2d_h.nl,18.718577687693454,18.645993179845,0.3069202860351652,31.848240588908084,22,82,31,6,21
82,p_ball_10b_5p_3d_h.nl,44.004216501016806,44.00418831900796,0.4445149200037122,74.24215780210216,27,102,15,3,26
83,p_ball_10b_5p_4d_h.nl,71.37194764865797,71.37194773608397,0.5751541069475934,307.75340269401204,45,173,54,5,44
84,p_ball_10b_7p_3d_h.nl,109.98557772415381,109.98557772415381,0.785219770972617,302.45635785907507,25,101,68,7,21
85,p_ball_15b_5p_2d_h.nl,6.599865805524462,6.59970103288021,0.5767917179036885,65.17173077003099,29,94,20,3,28
86,p_ball_20b_5p_2d_h.nl,6.938000693164946,0.0,0.8653609550092369,306.5734991559293,52,172,77,10,48
87,p_ball_20b_5p_3d_h.nl,20.612142571013678,1.4979588212045964,1.2590419430052862,321.24365335702896,53,178,83,4,51
88,p_ball_30b_5p_2d_h.nl,9.96065666382267,0.0,1.6220944949891418,301.55566343897954,32,106,54,10,28
89,portfol_buyin.nl,0.02942379478242373,0.028290244692356428,0.19553238502703607,0.06384653400164098,2,3,0,2,1
90,portfol_card.nl,0.032217664503262265,0.03093828811845734,0.13923744892235845,0.06051147298421711,2,3,0,2,1
91,portfol_roundlot.nl,0.13581240104830247,0.13581240104830247,0.12865850306116045,4.866274271975271,43,121,73,4,40
92,prob10.nl,3.4455037882283115,3.4455037882283115,0.025936519959941506,0.02617887791711837,2,3,0,2,1
93,ravempb.nl,269590.2148658474,268012.4723835932,0.127726101083681,0.632603383040987,5,11,2,3,3
94,sssd08-04.nl,182429.4007104114,182429.4007104114,0.04737258795648813,0.4688399320002645,4,13,0,4,2
95,sssd12-05.nl,284813.21332350577,284813.21332350577,0.08116683305706829,2.245104486006312,7,27,0,4,5
96,sssd15-04.nl,205160.9670841025,205120.91883973143,0.07517935102805495,0.797581675928086,5,18,0,3,4
97,sssd15-06.nl,550589.8792964717,547091.0240900626,0.15810933301690966,1.330101390951313,5,17,0,4,3
98,sssd15-08.nl,582285.0427675139,578019.1031370021,0.2862240500980988,82.01683108601719,9,31,0,8,4
99,sssd16-07.nl,430659.23017758306,430658.88123137935,0.23791488294955343,2.409452295047231,6,23,0,3,5
100,sssd18-06.nl,398454.3718719499,398454.3718719499,0.2056555369636044,1.654866329045035,6,15,0,5,3
101,sssd18-08.nl,840013.7897069036,838842.7154616205,0.42639631498605013,5.490761821973138,6,19,0,5,3
102,sssd20-04.nl,348200.3911329234,347745.94995813177,0.11260345298796892,2.2028162840288132,7,22,0,5,5
103,sssd20-08.nl,472673.28739188815,472673.28739188815,0.5419312919257209,3.2346733029698953,7,18,0,7,2
104,sssd22-08.nl,511945.72069435316,511945.72069435316,0.6962076990166679,5.896526894066483,8,28,0,8,3
105,sssd25-04.nl,300720.94915349205,299970.290594381,0.15904816100373864,1.4969497510464862,6,18,0,4,4
106,sssd25-08.nl,472480.2619795946,472480.2619795946,0.9689807819668204,10.192167335073464,7,25,0,4,5
107,st_e14.nl,4.579582373600571,4.579582373600571,0.0257693559397012,0.08935029397252947,6,11,0,3,4
108,stockcycle.nl,137187.74184751388,118046.3120984344,9.392645334010012,301.4501104330411,33,151,0,3,32
109,synthes1.nl,6.009758726704932,6.009758726704932,0.033081620931625366,0.030839690938591957,3,4,0,2,1
110,synthes2.nl,73.03531205058363,73.03531205058363,0.014912895043380558,0.1012131660245359,5,10,0,2,4
111,synthes3.nl,68.00974074385655,67.37109097378976,0.02155515202321112,0.07754550303798169,3,7,0,2,2
112,tls2.nl,5.299999919921546,5.299999919921546,0.0403676739661023,0.34603570599574596,5,14,10,4,2
113,tls4.nl,8.299999916229748,8.299999098928563,0.1567345679504797,285.83808504405897,71,337,316,34,39
114,tls5.nl,-inf,FAILED,"Objective value wrong, with error 2.9211306621418136
Lbg > g(x*,p) + tol:
[2.87557098e-17 2.87557098e-17 1.36102334e-15 1.39778012e-16
 1.02795643e-15 5.83867222e-16 1.02795643e-15 1.02795643e-15
 2.87557098e-17]
for indices:
(array([43, 46, 47, 49, 51, 52, 53, 54, 56]),)
Ubg < g(x*,p) - tol:
[3.99999783e+00 5.99999760e+00 1.09999985e+01 5.99999700e+00
 9.99998417e-01 9.90974063e-15 1.52388111e-14 6.35702695e-15
 1.39778012e-16 9.90974063e-15]
for indices:
(array([ 0,  1,  2,  3,  4, 42, 44, 45, 50, 62]),)"
115,tls6.nl,-inf,FAILED,"Objective value wrong, with error 7.4943453910457025
Lbg > g(x*,p) + tol:
[1.02795643e-15 2.80431327e-15 2.87557098e-17 1.02795643e-15
 2.87557098e-17 2.87557098e-17 2.80431327e-15 1.39778012e-16
 2.87557098e-17 1.02795643e-15 1.02795643e-15]
for indices:
(array([54, 57, 60, 63, 64, 71, 72, 76, 77, 81, 83]),)
Ubg < g(x*,p) - tol:
[1.19999962e+01 7.99999683e+00 2.99999104e+00 2.00000075e+00
 7.99999733e+00 1.39778012e-16 1.39778012e-16 1.39778012e-16
 2.05678817e-14 1.39778012e-16 2.80431327e-15 3.30023795e-14]
for indices:
(array([ 1,  2,  3,  4,  5, 50, 52, 56, 62, 74, 80, 82]),)"
