name,primalbound,cvx_bonmin.obj,cvx_bonmin.load_time,cvx_bonmin.calc_time,cvx_bonmin.solver_time,cvx_bonmin.python_time,cvx_bonmin.iter_nr,cvx_sbmiqp.obj,cvx_sbmiqp.dual_obj,cvx_sbmiqp.load_time,cvx_sbmiqp.calc_time,cvx_sbmiqp.solver_time,cvx_sbmiqp.python_time,cvx_sbmiqp.iter_nr,cvx_sbmiqp.NLP_runs,cvx_sbmiqp.FNLP_runs,cvx_sbmiqp.MIQP_runs,cvx_sbmiqp.MILP_runs,cvx_sbmiqp_ee.obj,cvx_sbmiqp_ee.dual_obj,cvx_sbmiqp_ee.load_time,cvx_sbmiqp_ee.calc_time,cvx_sbmiqp_ee.solver_time,cvx_sbmiqp_ee.python_time,cvx_sbmiqp_ee.iter_nr,cvx_sbmiqp_ee.NLP_runs,cvx_sbmiqp_ee.FNLP_runs,cvx_sbmiqp_ee.MIQP_runs,cvx_sbmiqp_ee.MILP_runs,cvx_sbmilp.obj,cvx_sbmilp.dual_obj,cvx_sbmilp.load_time,cvx_sbmilp.calc_time,cvx_sbmilp.solver_time,cvx_sbmilp.python_time,cvx_sbmilp.iter_nr,cvx_sbmilp.NLP_runs,cvx_sbmilp.FNLP_runs,cvx_sbmilp.MIQP_runs,cvx_sbmilp.MILP_runs,cvx_shot.obj,cvx_shot.calctime,cvx_shot.nr_milp,cvx_shot.nr_nlp
fo7_ar4_1,20.72982507,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,20.72982471380289,20.549026938350558,0.20904485927894711,42.598557238001376,38.028046998,55.80441017728299,5,18,11,5,3,22.39245843449524,22.39245843449524,0.1971934251487255,6.936612769961357,7.187387642,6.669114138931036,2,6,3,2,0,20.72982471380289,20.54902660326815,0.2146535529755056,27.949327099137008,25.62615427,46.54481047345325,5,20,10,0,4,20.729821810873684,48.393667491,5,11
fo7_ar5_1,17.74932941,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,17.749329045518934,17.7490602808329,0.21599913807585835,33.48504372127354,29.227640289999997,45.47968461364508,5,16,6,5,3,17.74932903205996,17.749329045518934,0.22096990887075663,5.903562104329467,5.995737000000001,5.643717261962593,2,6,0,2,0,17.749329045518934,17.749328980313464,0.21691372571513057,26.03842720296234,24.038188355,50.42181455902755,5,18,7,0,4,17.749327769478516,19.119790433,12,4
fo8,22.38189652,47.798855326571505,0,303.3999510779977,116.67025353599736,0,0,22.381896345237756,22.379742936615198,0.26609576866030693,157.31861402001232,150.09375116700002,186.13802825752646,6,23,13,5,3,23.91005328187738,23.91005328187738,0.2578730988316238,10.212826048023999,10.574455118000001,9.620227118488401,2,6,2,2,0,22.3818963475078,22.381896231066825,0.28122224612161517,121.31000425480306,116.37863606799999,167.00855705467984,6,26,14,0,5,22.381893669451163,116.39667083699999,7,9
fo8_ar25_1,28.0451814,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,28.045181231336482,28.007466136226387,0.3237215462140739,209.15773257706314,203.84081196,222.3263611649163,5,21,16,4,2,28.045181232991617,28.045181232991617,0.32655525440350175,91.2634215541184,88.253973027,188.20398717420176,5,20,17,5,0,28.04518122790423,28.004876272496567,0.35130253387615085,145.3277138909325,143.404129334,147.5815379670821,4,15,9,0,3,28.045180832528047,220.73555299999998,11,19
fo8_ar2_1,30.34061042,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,30.345435072242452,30.34016324571883,0.3255331115797162,245.60710051003844,239.01591470799997,234.68634370621294,5,18,7,5,3,30.804159503700415,30.804159507905574,0.3312915130518377,14.562644299119711,15.131567066999997,14.459895694162697,2,6,2,2,0,30.34543507423226,30.33998954072511,0.3530754540115595,154.30448806798086,150.615928114,222.12607265263796,5,19,7,0,4,30.34060783078634,165.168253914,3,13
fo8_ar3_1,23.91005347,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,23.9100533546735,23.910052721166018,0.3345278580673039,26.999560500029474,27.338667116000003,20.068245675880462,2,6,1,2,1,23.9100533546735,23.9100533546735,0.3258689697831869,20.18129943823442,20.672729579,20.07550568226725,2,6,1,2,0,23.9100533546735,23.910052721166018,0.3505837442353368,27.264741676393896,27.654316683,20.369144286494702,2,6,1,0,1,23.910051578933796,88.063650117,14,17
fo8_ar4_1,22.38189652,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,22.38189640821778,22.3818892442158,0.3277968899346888,48.91348056308925,47.495168487000015,46.02795720426366,3,11,4,3,2,23.910053346676335,23.910053341152675,0.3277522148564458,19.551789690740407,19.984692099000007,19.452873304951936,2,6,2,2,0,22.38189640821778,22.946150647097472,0.3487117988988757,41.89852430205792,41.400709717,46.60268716560677,3,11,4,0,2,22.381892638634394,106.18728433300001,13,4
fo8_ar5_1,22.38189652,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,22.381896421533547,22.38189583567586,0.32909352891147137,125.43567527318373,121.82704065300001,128.87833098415285,4,13,4,4,3,23.910053340539125,23.910053340539125,0.3247910952195525,22.857672079931945,23.257669000000003,22.746662116609514,2,5,0,2,0,22.381896419015444,22.406788163737957,0.34917502105236053,54.776006849016994,54.409487946,61.83132455544546,3,8,0,0,2,22.38188946749219,93.5093715,11,10
fo9,23.46428571,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]
 [90  0]
 [91  0]]
Ubg < g(x*,p) - tol:
[inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16,
       17]),)",NAN,NAN,NAN,23.46428552344947,23.464285514004153,0.4002727121114731,178.4199266238138,169.42428622900002,268.1361763626337,5,17,12,5,3,24.00549419465908,24.00549419465908,0.3939424869604409,28.77520989300683,29.032162752999994,28.08418432576582,2,6,3,2,0,23.46428552344947,23.464282928310652,0.4173339642584324,267.8051045187749,262.699309586,245.1745880516246,5,18,12,0,4,23.464282788232858,172.703346458,6,18
fo9_ar25_1,32.18643105,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,32.24999995113162,32.24999993403837,0.5053961602970958,304.1492672669701,297.416621464,395.0750743849203,4,14,5,4,2,32.37499994716477,32.37499995283958,0.4960803762078285,94.15120475413278,93.00777398499999,148.71241442346945,3,10,4,3,0,32.62499994264868,30.64375988078895,0.5303328218869865,301.246572508011,300.20433920999994,235.59175737248734,3,9,5,0,2,32.186413558665642,300.035333476,11,12
fo9_ar2_1,32.625,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,32.62499994703201,32.62499995701692,0.5059549449943006,304.1294364868663,298.175372906,510.9764032657258,4,10,2,4,2,32.62499994703201,32.624999957016925,0.5056572379544377,58.765009506139904,58.790986000000004,58.0917010596022,2,5,0,2,0,32.62499994703201,32.10788263461764,0.5396239720284939,301.24796976102516,300.21814426,241.65651966817677,3,9,2,0,2,32.624991558231578,300.000080965,3,12
fo9_ar3_1,24.81547619,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,24.815476131722832,24.814315833865198,0.5056907720863819,54.25060498807579,53.501086148,32.35162514774129,2,6,3,2,1,24.815476131722832,24.815476131722832,0.5070726429112256,32.74191246274859,32.601761242,32.0771710164845,2,6,3,2,0,24.815476131722832,24.814315833865198,0.547760983929038,53.84149660496041,53.78023774799999,32.593664520420134,2,6,3,0,1,24.8154758792945,160.358999351,14,17
fo9_ar4_1,23.46428571,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,23.464285645841986,23.46281710197648,0.5130505440756679,189.4524533539079,185.926971914,140.71335764415562,3,10,2,3,2,24.430719801395345,24.430719801395345,0.504086044151336,41.408957274165004,41.394845999999994,40.74241327540949,2,5,1,2,0,23.464285645841986,23.79643225805239,0.5482866442762315,128.3452715179883,126.771169145,141.26088275481015,3,10,2,0,2,23.464282715140826,196.24256137400002,13,6
fo9_ar5_1,23.46428571,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,23.464285605362225,23.464285605362225,0.5059363231994212,305.52355375001207,293.24270670399994,603.5539058963768,5,16,8,5,3,24.85846145601734,24.85846145601734,0.5109338080510497,38.40865173563361,38.38164141700001,37.74666014360264,2,5,3,2,0,23.525069081615776,23.46279900966453,0.5408213138580322,245.30548628186807,241.58716770700002,329.5937415608205,4,13,7,0,3,25.749999641971577,300.00981908399996,5,11
gear2,2.700857149e-12,0.004768456098804485,0,0.13960538059473038,0.07811600000000041,0,0,1.3811436508962303e-06,5.21215564152541e-15,0.02564644906669855,0.08691545110195875,0.16633299999999998,0.07751265820115805,2,6,0,2,1,1.3811436508962303e-06,3.3429067971753844e-05,0.023834855295717716,0.07617775164544582,0.15266599999999997,0.07783105224370956,2,6,0,2,0,0.005353587490436704,2.3300809159258893e-08,0.028299301862716675,0.06566101824864745,0.056573000000000005,0.10476858960464597,3,5,0,0,2,2.3576406580194936e-09,0.33641543199999996,42,42
gear3,2.700857149e-12,3.634526501566065e-06,0,0.15610994771122932,0.040403999999999995,0,0,2.72645059771712e-08,2.72645059771712e-08,0.012808953877538443,0.050109467934817076,0.058425000000000005,0.047095663379877806,2,4,0,2,1,2.72645059771712e-08,2.6399792310885495e-05,0.011818759143352509,0.04340232303366065,0.04970000000000001,0.04782828176394105,2,4,0,2,0,3.9944183514942604e-05,1.1609897040389229e-14,0.014691999647766352,0.025989132933318615,0.009575,0.03315843967720866,2,2,0,0,1,0.00013622222271739669,0.099226704,46,14
jit1,173983.33,173983.32999863994,0,0.11537984479218721,0.060540999999999984,0,0,173982.61006293277,173345.3768308797,0.017748016864061356,0.05080373911187053,0.114318,0.052287566009908915,2,3,0,2,0,173982.61006293277,173345.3768308797,0.018318910151720047,0.05574784614145756,0.10383400000000001,0.056565212085843086,2,3,0,2,0,173982.61006293277,173345.3768308797,0.02073154505342245,0.05194605700671673,0.072339,0.0589066194370389,2,3,0,0,1,173983.32998164679,0.038128624,13,1
m3,37.8,37.80000000073363,0,0.3367856917902827,0.11425200000000077,0,0,37.79999956991859,37.79999956991859,0.02310568792745471,0.1939444518648088,0.519312,0.11930937226861715,2,5,0,2,1,37.79999956991859,37.79999956991859,0.02532222867012024,0.1548761297017336,0.45906,0.11943150497972965,2,5,0,2,0,37.79999956991859,37.79999956991859,0.02602497534826398,0.1623629298992455,0.551053,0.12051322078332305,2,5,0,0,1,37.799645813514132,0.025441502,5,0
m6,82.25687691,106.25687691424332,0,304.42741882707924,84.32831299992229,0,0,82.28551760784383,82.25687691365584,0.10384646290913224,0.7171421209350228,0.8752066079999999,0.33249141182750463,2,4,0,2,1,82.28551760784383,82.28551760784383,0.10238254396244884,0.5079623130150139,0.7646611539999999,0.335037006996572,2,4,0,2,0,82.28551760784383,82.26924426035357,0.10636988887563348,0.4963926263153553,0.763804511,0.2838239590637386,2,4,0,0,1,82.25687687037609,0.194927536,5,1
m7,106.7568769,130.75687691465532,0,304.02768700942397,99.67685745800213,0,0,106.75687555085169,106.75687507553873,0.16488178679719567,2.626548167783767,2.036131341,1.7867657630704343,3,8,1,3,2,106.75687555085169,106.75687555085169,0.16575069120153785,0.7030857158824801,1.017343088,0.43309755017980933,2,5,0,2,0,106.75687555085169,106.7562817999995,0.1894015739671886,0.811946677044034,1.028354554,0.44041046500205994,2,5,0,0,1,106.75687690839531,0.989286457,4,4
m7_ar25_1,143.585,143.58500000099596,0,231.95012564677745,85.2537779998455,0,0,143.5849968326451,143.58466296878208,0.20730545790866017,1.1927785510197282,1.13650021,0.49841045029461384,2,5,0,2,1,143.5849968326451,143.58499691440977,0.20632405998185277,0.713127673137933,0.9470299999999998,0.46079244557768106,2,5,0,2,0,143.5849968326451,143.58466296878208,0.23195274081081152,0.8771079489961267,1.052511225,0.46848007570952177,2,5,0,0,1,143.58499683479664,0.388070956,2,2
m7_ar2_1,190.235,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,190.23499648570214,190.23499317228107,0.20599500695243478,5.507310955785215,4.61638999,2.879743249155581,3,5,1,3,2,190.23499652432238,190.23499652432238,0.20670862821862102,1.0449206363409758,1.2079900000000001,0.8038517874665558,2,2,0,2,0,190.23499652432238,189.73328744286698,0.20394925773143768,1.6138772889971733,1.673697079,0.7952767265960574,2,2,0,0,1,190.23497722319399,1.190148023,2,1
m7_ar3_1,143.585,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,143.58499675835276,143.58499675835276,0.20710860285907984,326.45306806312874,14.926321066000002,4687.796917555854,46,118,92,25,23,168.03795648233663,168.03795648233663,0.20622392371296883,1.2128472570329905,1.6322302419999999,0.9552147998474538,2,6,4,2,0,143.58499675835276,128.63038694877932,0.20282134180888534,302.83274517487735,18.317904296000002,4525.535275995731,46,149,99,0,45,143.58499690795955,2.0185968130000003,2,3
m7_ar4_1,106.7568769,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,106.75687596541079,106.7563999999987,0.23142332816496491,2.450649267062545,2.4442720409999996,1.0302881873212755,2,6,2,2,1,106.75687596541079,106.75687596472984,0.20721199503168464,1.2057546800933778,1.575560022,0.9580681696534157,2,6,2,2,0,106.75687596541079,106.7563999999987,0.22158473916351795,2.101659778971225,2.3676393659999997,0.9711453542113304,2,6,2,0,1,106.75687586181051,1.098063983,3,4
m7_ar5_1,106.4600058,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,106.4600047411874,106.45999915478257,0.20896449266001582,7.07806271314621,5.981190083,5.775775135494769,3,11,3,3,2,106.46000474068518,106.4600047411874,0.21098760096356273,1.7380935125984251,2.0892612919999998,1.4918361571617424,2,6,1,2,0,106.46000474068518,106.45988469471891,0.20595310162752867,3.837212573736906,4.118324031,1.4934918475337327,2,6,1,0,1,106.46000576000233,4.420549154,3,4
