name,primalbound,cvx_bonmin.obj,cvx_bonmin.load_time,cvx_bonmin.calc_time,cvx_bonmin.solver_time,cvx_bonmin.python_time,cvx_bonmin.iter_nr,cvx_sbmiqp.obj,cvx_sbmiqp.dual_obj,cvx_sbmiqp.load_time,cvx_sbmiqp.calc_time,cvx_sbmiqp.solver_time,cvx_sbmiqp.python_time,cvx_sbmiqp.iter_nr,cvx_sbmiqp.NLP_runs,cvx_sbmiqp.FNLP_runs,cvx_sbmiqp.MIQP_runs,cvx_sbmiqp.MILP_runs,cvx_sbmiqp_ee.obj,cvx_sbmiqp_ee.dual_obj,cvx_sbmiqp_ee.load_time,cvx_sbmiqp_ee.calc_time,cvx_sbmiqp_ee.solver_time,cvx_sbmiqp_ee.python_time,cvx_sbmiqp_ee.iter_nr,cvx_sbmiqp_ee.NLP_runs,cvx_sbmiqp_ee.FNLP_runs,cvx_sbmiqp_ee.MIQP_runs,cvx_sbmiqp_ee.MILP_runs,cvx_shot.obj,cvx_shot.calctime,cvx_shot.nr_milp,cvx_shot.nr_nlp
cvxnonsep_normcon30,-34.24396574,-34.24396574092516,0,0.05248631536960602,0.09704499999999999,0,0,-34.09190757350222,-34.428749859066556,0.018544042948633432,21.811641484033316,3.6554721270000017,1241.8081965802703,151,302,120,123,30,-33.9875120670215,-34.281348953713525,0.018954318016767502,13.837532337987795,1.509832391999999,688.3322848833632,130,255,115,131,0,-34.243965742743029,0.028475537,0,1
cvxnonsep_normcon40,-32.62966972,-32.629669716769314,0,0.07080560084432364,0.16576300000000005,0,0,-32.5596697474825,-32.88554272835089,0.025432711001485586,66.39156530494802,13.864958867000004,4485.216362473322,224,605,134,114,111,-32.436652102541586,-32.72391527109604,0.02523445407859981,32.49034730507992,3.5100442199999997,2391.036802520044,202,336,181,203,0,-32.629669718429504,0.033069458,0,1
cvxnonsep_nsig20,80.94929546,80.94929545987223,0,0.04136878065764904,0.04750599999999999,0,0,80.9492946574176,80.81583433225808,0.017389474902302027,0.02791354595683515,0.023254999999999998,0.036237232852727175,1,2,0,2,0,80.9492946574176,80.81583433225808,0.015599632868543267,0.030756528954952955,0.028602999999999996,0.0376214231364429,1,2,0,2,0,80.999857231192038,0.085984744,4,4
cvxnonsep_nsig20r,80.94929546,80.9492954596234,0,0.04646598547697067,0.04117,0,0,80.94927862502492,80.81581789826072,0.019697261974215508,0.0360557078383863,0.023975,0.03829768765717745,1,2,0,2,0,80.94927862502492,80.81581789826072,0.021333175944164395,0.03716466506011784,0.02214,0.040776693960651755,1,2,0,2,0,80.989026230704965,0.174943293,4,4
cvxnonsep_nsig30,130.6287126,130.62871264096864,0,0.05923274718225002,0.10607000000000001,0,0,130.65033700034454,130.47997176012416,0.020217240089550614,0.032899980898946524,0.034707,0.04249121085740626,1,2,0,2,0,130.65033700034454,130.47997176012416,0.018467422807589173,0.0333752790465951,0.037498000000000004,0.04268495901487768,1,2,0,2,0,130.960522840875,0.063447467,3,2
cvxnonsep_nsig30r,156.4266874,156.42667285391616,0,0.07904196437448263,0.08656400000000017,0,0,156.4266167111624,156.2343211644331,0.029292172053828835,0.042771438136696815,0.026265999999999998,0.04394359630532563,1,2,0,2,0,156.4266167111624,156.2343211644331,0.028369256062433124,0.042545398930087686,0.03342200000000001,0.04339289083145559,1,2,0,2,0,156.89468005713294,0.129920212,3,3
cvxnonsep_nsig40,133.9613305,133.96133047158767,0,0.07919127494096756,0.19080800000000006,0,0,133.96132894832803,133.74494901551313,0.026006555883213878,0.033992801094427705,0.051818,0.04711849940940738,1,2,0,2,0,133.96132894832803,133.74494901551313,0.02446431410498917,0.03322238684631884,0.051122,0.04562899190932512,1,2,0,2,0,134.32617080834663,0.073859026,6,2
cvxnonsep_nsig40r,133.9613305,133.9613304719259,0,0.08142508938908577,0.09649899999999993,0,0,133.96126813632867,133.74488859965595,0.03839249606244266,0.10579638904891908,0.038592999999999995,0.10549136204645038,1,2,0,2,0,133.96126813632867,133.74488859965595,0.036042166175320745,0.10606019687838852,0.03135,0.10545967379584908,1,2,0,2,0,134.42248012388035,0.123382733,5,2
cvxnonsep_pcon20,-21.5123012,-21.500522852152997,0,0.038420652970671654,0.048122,0,0,-21.469437905707228,-21.629610239291956,0.023783670039847493,0.03510265704244375,0.036613,0.046724127139896154,1,2,0,2,0,-21.469437905707228,-21.629610239291956,0.023220145143568516,0.034714083187282085,0.03393,0.049280875362455845,1,2,0,2,0,-21.50052287035874,0.040714526,12,1
cvxnonsep_pcon20r,-21.5123012,-21.50052285200933,0,0.03578981477767229,0.041863,0,0,-21.46943786371748,-21.62961019921222,0.026327412109822035,0.03684615297242999,0.028819000000000004,0.040112862130627036,1,2,0,2,0,-21.46943786371748,-21.62961019921222,0.02439589286223054,0.03699617483653128,0.028365,0.04060742678120732,1,2,0,2,0,-21.433368728362172,0.073014204,14,2
enpro48pb,187277.2594,187277.25942219957,0,5.1830393970012665,2.541075000000003,0,0,-inf,FAILED,CRASH,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,CRASH,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,187277.25616536423,0.164159481,13,2
enpro56pb,263428.301,263428.30097276496,0,7.723541612736881,3.4058730000000703,0,0,263428.2966424514,260960.82261324042,5.641486495733261e-07,5.885138659970835,4.168354387,8.705385171808302,4,10,0,5,1,269933.0657796926,269933.0657796926,5.818437784910202e-07,1.8217889911029488,2.108705614,2.3320853994227946,2,6,1,3,0,263428.2956682251,0.398923545,16,7
ex1223,4.579582402,4.579582402486655,0,0.05165221355855465,0.041718000000000005,0,0,4.579582373600571,4.579582373600571,0.019675802905112505,0.2608057539910078,0.141534,0.531589447055012,5,11,0,6,4,4.579582373600571,5.711850069441182,0.019477033987641335,0.06577802309766412,0.039122,0.08756647724658251,2,4,0,3,0,4.5795824024367082,0.014877412,2,0
ex1223b,4.579582402,4.5795824024866585,0,0.04498013202100992,0.030333999999999972,0,0,4.57958237379399,4.57958237379399,0.011485314927995205,0.2376675510313362,0.12284899999999999,0.4921898564789444,5,11,0,6,4,4.57958237379399,5.711852820055359,0.014186789048835635,0.041054406901821494,0.042792,0.04196780710481107,1,3,0,2,0,4.579635269139426,0.01396059,2,0
fac1,160912612.4,160912612.35017818,0,0.02561672404408455,0.024391000000000003,0,0,160912612.2935292,160912612.2935292,0.01599135296419263,1.531553541077301,0.8937713720001903,1.5385732622817159,1,3,1,2,1,160912612.2935292,160912612.2935292,0.016102281166240573,1.4641902258154005,0.9416752860003181,1.4753814837895334,1,3,1,2,0,160912612.350169,0.04148756000000001,24,1
fac2,331837498.2,331837498.1767665,0,0.4962905431166291,0.27027100000000637,0,0,331837497.8380618,329739765.28796196,0.031143659027293324,0.07311934209428728,0.13651100000000002,0.08566131792031229,1,2,0,2,1,331837497.8380618,331837497.8380618,0.031035440042614937,0.06550514721311629,0.12574100000000002,0.08804442919790745,1,2,0,2,0,331837498.17677003,0.07942441900000001,22,1
flay02h,37.94733192,37.9473319221309,0,0.07799425441771746,0.08127700000000002,0,0,37.94733186289341,37.94733188293823,0.029300885973498225,0.18904950516298413,0.10838111699999997,0.14658119552768767,2,4,0,3,1,37.94733186289341,37.94733188293823,0.028748433804139495,0.1473309020511806,0.11175,0.14554891409352422,2,4,0,3,0,37.947317409314628,0.06430427600000001,7,3
flay02m,37.94733192,37.947331922051006,0,0.03858498949557543,0.021791999999999992,0,0,37.947331824571066,37.947331804570084,0.012750980909913778,0.07780614588409662,0.05102500000000001,0.09252718882635236,2,4,0,3,1,37.947331824571066,37.947331804570084,0.012355010025203228,0.06260647298768163,0.040178,0.0919316669460386,2,4,0,3,0,37.947304294012142,0.050234464,7,3
flay03h,48.98979486,48.98979485582156,0,1.2379832984879613,0.322084999999993,0,0,48.989794834034115,48.826456237815236,0.1045387051999569,3.1212990668136626,1.081338116,5.612776783062145,6,18,0,5,3,48.9897948403279,48.98979487314513,0.10265902406536043,0.4068464811425656,0.573517195,0.5206629461608827,2,7,0,3,0,48.989662935929339,0.26374773,15,8
flay03m,48.98979486,48.989794855791104,0,0.3108193213120103,0.09014100000000154,0,0,48.98979473356545,48.82649386029541,0.019787420984357595,0.6286411369219422,0.524789608,1.6246778455097228,6,18,0,5,3,48.98979474823521,48.98979470823197,0.018874253844842315,0.11480380198918283,0.17933700000000002,0.14282123115845025,2,5,0,3,0,48.989777079530882,0.232063929,22,8
flay04h,54.40588204,54.4058820351743,0,45.07800706382841,14.075948999990715,0,0,54.40588203956764,53.947745209269165,0.349528405116871,8.668638138100505,6.139007258000001,16.571118267485872,6,23,0,6,4,54.4166667054779,54.41666667870853,0.347896764986217,1.171381234191358,1.420469619,1.4765716244000942,2,8,0,3,0,54.405861658716383,1.33721703,6,15
flay04m,54.40588203,54.4058820351097,0,7.298294892534614,1.3225830000003054,0,0,54.405881917526,54.17143279333906,0.03471823292784393,3.6492693580221385,2.700728829999999,13.269063919549808,9,39,0,7,5,54.405881916095026,54.4058818952045,0.032697767950594425,0.42841213196516037,0.8511169999999999,0.5251777318771929,2,10,0,3,0,54.405858510937541,0.701405864,14,19
flay05h,64.49806199,64.49806198673096,0,303.8319601668045,102.91121499992845,0,0,64.49806203534135,64.20530935786616,0.9283574470318854,217.34310445282608,190.19703705500004,653.9671072105411,11,48,0,8,6,64.49806206402187,64.4980620272829,0.8835580779705197,3.1617925190366805,3.4057550139999995,2.0526735894382,2,9,0,3,0,64.49782653292003,93.375559827,8,88
flay05m,64.49806199,64.49806198661507,0,307.0376608222723,67.1560829997847,0,0,64.49806185663635,64.20203809017518,0.057884857058525085,59.47860909998417,57.061700902,183.77938222046942,11,53,0,8,6,64.49806177897882,64.49806185899081,0.05144151602871716,0.6578221048694104,1.0398879260000002,0.5650986926630139,2,9,0,3,0,64.498061758129978,299.999909774,122,20
flay06h,66.93280212,66.93280212296862,0,302.91506929229945,95.05070999987986,0,0,66.93280221810777,65.40587422934527,2.152042164001614,301.87808819301426,297.156898419,621.7190742809325,6,26,0,5,3,66.93280217977812,66.93280232578522,2.070197151042521,13.441503372043371,13.687514356999998,8.982117874082178,2,9,0,3,0,66.932801042600545,299.999436409,17,7
flay06m,66.93280212,66.93280212297259,0,306.1523004276678,62.66995899965592,0,0,66.93280199569921,65.96772119455278,0.09628937696106732,300.5270624239929,298.394925392,513.4121026918292,8,39,0,6,4,66.9328018852667,66.93280199748492,0.08815308194607496,8.666006142040715,8.853560906,3.3781943034846336,2,11,0,3,0,66.932801899240872,299.999872485,21,19
fo7,20.72982507,34.778091737680015,0,303.593634323217,95.75846400007765,0,0,20.729824722996966,20.729256118957718,0.17471994389779866,132.26596502494067,126.28509473700002,111.62780940532684,5,23,15,6,4,20.729824746608614,20.729824746608614,0.16405035415664315,6.959260547999293,6.314662668000002,13.954850371228531,3,15,13,4,0,20.729814312203661,19.505519859,6,4
fo7_2,17.74934573,36.28433228889465,0,303.6747903348878,95.60063700002672,0,0,17.74934543131672,17.747549731513615,0.17476560198701918,55.80485168402083,48.73121830800001,59.307623768923804,6,20,11,6,4,17.749345444272787,17.749345444272787,0.16660788003355265,3.087214107159525,3.5275614760000007,2.7782099414616823,1,6,3,2,0,17.749258882483975,11.568654076000001,8,5
fo7_ar25_1,23.0935676,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,23.093567311312718,22.944709881506554,0.2147597309667617,32.566709130071104,26.921938892,53.99484250112437,5,15,9,6,2,23.122502270867862,23.122502270867862,0.2073568229097873,4.185375390108675,4.639457475,3.9359561160672456,1,6,4,2,0,23.09356719166291,22.850342783000002,10,7
fo7_ar2_1,24.83984707,-inf,FAILED,"Error in Function::call for 'minlp' [BonminInterface] at .../casadi/core/function.cpp:1432:
Error in Function::call for 'minlp' [BonminInterface] at .../casadi/core/function.cpp:361:
.../casadi/interfaces/bonmin/bonmin_interface.cpp:477: Uncaught error in Bonmin",NAN,NAN,NAN,24.839846435864807,24.82149587500142,0.2001948580145836,22.745027208002284,20.981498275,13.612518086330965,3,12,6,4,1,25.105821631847178,25.10582163456536,0.2003343109972775,6.267374388873577,6.0651432320000005,8.072039134567603,2,11,8,3,0,24.839844332131552,40.0338943,3,5
fo7_ar3_1,22.51747101,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,22.517470522346898,22.517470522346898,0.1998121840879321,68.02306883689016,60.66926131300001,87.34085320285521,5,20,5,6,4,22.51747053600675,22.51747052363853,0.19983007316477597,5.4052223060280085,5.713074253999999,5.153571488102898,1,6,2,2,0,22.517454775285916,24.493246135000003,11,4
fo7_ar4_1,20.72982507,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,20.72982469099744,20.729133989780006,0.20395634300075471,53.36901147197932,47.762054680000006,66.72000512573868,5,16,9,5,3,22.39245843449524,22.39245843449524,0.19690051185898483,6.896401950158179,7.268707683,6.650865969248116,1,6,3,2,0,20.729821810873684,48.393667491,5,11
fo7_ar5_1,17.74932941,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,17.749329045518934,17.749322135067768,0.20099093788303435,26.219823132967576,23.785088582000004,15.379055903526023,3,9,1,4,2,17.74932903205996,17.749329045518934,0.19633518299087882,5.675628656987101,5.966664000000001,5.412619714392349,1,6,0,2,0,17.749327769478516,19.119790433,12,4
fo8,22.38189652,47.798855326571505,0,303.3999510779977,116.67025353599736,0,0,22.381896348416383,22.381896235877353,0.2636359960306436,216.7449932540767,209.54949430300002,118.29790515219793,5,19,12,5,3,23.91005328187738,23.91005328187738,0.25934992800466716,10.223325632046908,10.618321980000005,9.625304725952446,1,6,2,2,0,22.381893669451163,116.39667083699999,7,9
fo8_ar25_1,28.0451814,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,28.04518124622732,28.044864865909016,0.33116458100266755,220.02050966303796,213.16649208099997,188.7264447847847,4,17,9,5,2,28.045181232991617,28.045181232991617,0.3235560080502182,91.22537619015202,88.18095234699999,187.84645765041932,4,20,17,5,0,28.045180832528047,220.73555299999998,11,19
fo8_ar2_1,30.34061042,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,30.34061005981416,30.34012589758794,0.3298210250213742,188.53700083703734,181.82240076300002,201.98128188075498,4,13,3,5,2,30.804159503700415,30.804159507905574,0.32655163086019456,14.544556491076946,15.171060370000003,14.440594781888649,1,6,2,2,0,30.34060783078634,165.168253914,3,13
fo8_ar3_1,23.91005347,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,23.910053338975196,23.90625361832827,0.3340910328552127,38.36366546805948,35.173957076,33.301764752017334,3,11,9,4,1,23.9100533546735,23.9100533546735,0.3313146219588816,20.18674744386226,20.630864214999995,20.080045298673213,1,6,1,2,0,23.910051578933796,88.063650117,14,17
fo8_ar4_1,22.38189652,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,22.3818964210338,22.379655991115897,0.33015599893406034,81.13535323995166,74.31627906700001,76.46547692501917,4,17,8,5,2,23.910053346676335,23.910053341152675,0.32596614002250135,19.43747506197542,20.098665841,19.330936362966895,1,6,2,2,0,22.381892638634394,106.18728433300001,13,4
fo8_ar5_1,22.38189652,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,22.38189642843196,22.344668252231017,0.33087209798395634,75.25274522602558,72.02431305099998,58.08758606761694,3,12,7,4,1,23.910053340539125,23.910053340539125,0.32709652790799737,22.836481185164303,23.271096000000004,22.72440932923928,1,5,0,2,0,22.38188946749219,93.5093715,11,10
